team,rank,barthag,adjoe,adjde,adjoe_z,adjde_z,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,V38,V40,eFG%_z,eFG% Def_z,FTR_z,FTR Def_z,OR%_z,DR%_z,TO%_z,TO% Def._z,3P%_z,3pD%_z,2p%_z,2p%D_z,ft%_z,ft%D_z,3P rate_z,3P rate D_z,arate_z,arateD_z,V38_z,V40_z
Wofford,242,0.359029967676212,109.219469892019,114.864977465718,0.566565547764158,-1.54337891451145,52.4,54.8,30,26.4,28.6,28.7,16.3,16.6,32.1,35.3,55.1,56.1,73.2,73.6,39.1,42.8,45.2,45.6,5.8,9.3,0.695401292040883,-1.57413873226136,-0.363315416029112,1.01605866303051,0.0483230962742861,-0.0712881381863998,1.00239863170227,-0.714397471536907,-0.80087598820554,-0.530761719445784,1.50107924598043,-1.99624676948483,0.440253876212363,-0.768582352582047,0.342374947576725,-1.30209194471417,-1.09684857423897,0.962018403714627,-1.21953789506783,0.259291027904305
Idaho St.,243,0.342537798967169,102.526850031774,108.507666054253,-0.449062167957174,-0.49732180705838,50.5,51,28.9,35.5,24.9,27.1,17.4,17.9,33,32.6,51.1,52,73.3,79.2,40,33.3,49.4,47.7,7.2,6.9,0.00767793224650887,-0.16890512672077,-0.601998939590192,-0.690095556971872,-0.865800151697459,0.477111208285936,0.450395082345333,-0.159734479075133,-0.423047561712039,0.630398015439959,0.282559055247727,-0.605648095473936,0.467391277649802,-2.94701822309068,0.520656578710477,0.991902165506953,-0.276472133753916,0.581809657783654,-0.651567625389063,-1.2466712621639
Robert Morris,244,0.341624779724938,99.1888216893889,105.01195428884,-0.955619266848613,0.0778764019239766,49.2,49.6,26.9,31.1,29.7,28.5,19.5,19.1,31.4,36.2,50.4,47.4,72.4,72.9,36.6,31.9,54,44.5,11.2,7.9,-0.46286962971806,0.348812517425764,-1.03596898242852,0.134858131820489,0.320089467292913,-0.00273821987735682,-0.603429875517919,0.352262129351122,-1.09474254214493,-0.917814964407702,0.0693180218695043,0.954535782684623,0.223154664712839,-0.496277868768472,-0.152851805572586,1.32996445543428,0.622035396301139,1.16117536586895,0.971204573693131,-0.61918697463548
Fort Wayne,245,0.340282940370047,101.199811608114,107.196653853392,-0.650444740259212,-0.281602685890905,50.5,51.9,28.7,23,27.1,26.1,18.9,17.7,33.5,31.2,50.8,55.2,71.7,72.4,47,39.5,49.7,46.5,6.1,11,0.00767793224650887,-0.501723612243541,-0.645395943874025,1.65352287709733,-0.322267409660204,0.819860799831146,-0.302337030414133,-0.245067247146175,-0.213142880326761,1.23248084093627,0.191170040942774,-1.69099340201902,0.0331928546507538,-0.301774666044487,1.90729148752855,-0.505230832742626,-0.217873816576412,0.799071798315639,-1.09782998013667,1.32601431670262
UMBC,246,0.338117190790493,105.831239269681,112.196756839007,0.0523900829743979,-1.1043393630132,51.3,52.9,27,25.6,26.4,26.8,14.8,16.9,33.8,37.7,51.8,50.6,74.7,72.1,39.6,38.9,52.9,51.2,7,7.7,0.297245662686246,-0.871521929491068,-1.0142704802866,1.16605024281094,-0.495209645762967,0.579936085749499,1.75513074446174,-0.586398319430343,-0.0872000714955949,-1.56290370601089,0.495800088625948,-0.130809523860462,0.847314897773972,-0.185072744410092,0.441420298206587,-0.360346994202344,0.407174899983626,-0.0518715854346346,-0.732706235343173,-0.744683832141164
Western Carolina,247,0.337978175275042,102.674479060225,108.856004733716,-0.426658963222504,-0.554638828023538,49,51.1,34.5,34,25.8,25.5,15.7,15.7,33.6,33.1,48.1,51.7,71,71.5,41.5,30.2,48.8,42.5,5.8,10.7,-0.535261562327995,-0.205884958445523,0.613117180357124,-0.408861344883567,-0.643445848136763,1.02551055475827,1.30349147680606,-1.0983949278566,-0.171161944049705,0.415368434905562,-0.631331087801797,-0.503896972985336,-0.156768955411331,0.0483310988586874,0.817792630600063,1.74046866463174,-0.393668768108923,1.52327893342225,-1.21953789506783,1.13776903044409
Canisius,248,0.332072868350195,102.987222965662,109.439544634674,-0.379199017055311,-0.650656786146229,49.1,52.8,25.1,27.9,28.6,29.9,17.7,18.5,33.9,36.4,47.9,51.9,72.9,71.3,40.5,31.8,54.8,48.8,6.8,9.1,-0.499065596023028,-0.834542097766315,-1.42654202098301,0.734824450942205,0.0483230962742861,-0.482587648040652,0.299848659793439,0.0962638251379946,-0.0452191352185386,-1.00382679662146,-0.692257097338432,-0.571731054644402,0.358841671900042,0.126132379948282,0.619701929340339,1.35411176185766,0.778297575441148,0.382652695629335,-0.813844845297282,0.133794170398621
East Tennessee St.,249,0.331486571961316,101.435031234467,107.814895627147,-0.614749365832644,-0.383330627107474,50.5,50.8,31.2,26.9,29.9,28.9,19.5,17.5,32.1,32.9,51.8,51.8,67,73.4,34.9,43.1,47,51.1,9.5,6.1,0.00767793224650887,-0.0949454632712637,-0.102933390326116,0.922313925667742,0.369501534750845,-0.139838056495442,-0.603429875517919,-0.330400015217217,-0.80087598820554,0.501380267119322,0.495800088625948,-0.537814013814868,-1.24226501290896,-0.690781071492457,-0.489605997714118,-1.37453386398432,-0.745258671173944,-0.033766407056969,0.281526389083199,-1.74865869218663
Winthrop,250,0.330327138403961,108.57219172463,115.453516515414,0.468338895076582,-1.64021945229568,55.1,54.8,41.6,31,25.9,34.2,20.6,17.4,37.9,35.8,53.8,55.5,74.7,64.2,44.9,38,46.7,50.3,8.1,14.1,1.67269238227499,-1.57413873226136,2.15371083243319,0.153607079293043,-0.618739814407797,-1.95641089168506,-1.15543342487486,-0.373066399252739,1.63401831586369,-0.745791299980182,1.1050601839923,-1.79274452450762,0.847314897773972,2.88807785862886,1.49130101488313,-0.143021236391921,-0.803856988351447,0.111075019964355,-0.286443880595569,3.27121560804071
Sacramento St.,251,0.329150707343062,102.842069914889,109.410849352297,-0.401226483797126,-0.64593515114402,50.5,52,28,25.9,33.2,24.7,20.7,14.6,34.8,35.9,49.6,51.2,70.6,73.7,35.4,30.8,56.2,45.7,7.1,7.8,0.00767793224650887,-0.538703443968294,-0.797285458867439,1.10980340039328,1.18480064780673,1.29971022799444,-1.20561556572549,-1.56772515224733,0.332609291274962,-0.788797216087062,-0.174386016277035,-0.334311768837666,-0.265318561161095,-0.807482993126847,-0.390560647084256,1.59558482609146,1.05175638893617,0.943913225336961,-0.692136930366118,-0.681935403388323
North Alabama,252,0.326509668655862,105.48108116167,112.335435742603,-0.000747595065886306,-1.12715813707843,51.3,52.4,30.9,32,23.2,28.1,15.6,15.2,36.1,37.7,49.9,50,70.7,71.8,34.6,36.6,41.1,52,7.5,10.2,0.297245662686246,-0.686622770867306,-0.168028896751865,-0.033882395432494,-1.28580272508988,0.134361616740726,1.35367361765669,-1.3117268480342,0.878361462876688,-1.56290370601089,-0.082997001972083,0.0726927211167417,-0.238181159723652,-0.0683708227757024,-0.549033208092034,0.195041053535402,-1.89769224233151,-0.196713012455957,-0.529859710457898,0.82402688667988
USC Upstate,253,0.325487390775824,99.496876992164,106.005244973394,-0.908870832004472,-0.0855635671280585,51.1,50,32.2,43.8,24.5,32.7,19.5,20.5,33.6,34.2,51.5,49.3,65.5,71,34.8,35.6,46.3,47,12.8,7.6,0.224853730076311,0.200893190526755,0.114051631093048,-2.24625819719382,-0.964624286613323,-1.44228650436724,-0.603429875517919,0.949591505848418,-0.171161944049705,-0.0576966422701127,0.404411074320997,0.31011200692348,-1.64932603447056,0.242834301582672,-0.50941506784009,0.436514117769205,-0.881988077921453,0.708545906427312,1.62031345332601,-0.807432260894006
Alcorn St.,254,0.319670455053277,102.50778786942,109.466205550761,-0.451954915612361,-0.655043678491054,45.6,51.5,35.1,39,34,31.3,18.2,21,29.6,33.5,46.1,52.4,72.2,68.5,29.9,41.1,41,58.1,7.5,8.5,-1.76592441669687,-0.353804285344532,0.743308193208621,-1.34630871851125,1.38244891763846,-0.962437076203946,0.0489379555402842,1.16292342602602,-1.85039939513193,0.243344770478045,-1.24059118316815,-0.741316258792071,0.168879861837957,1.2153503152026,-1.48005950401274,-0.891587735516711,-1.91722501472402,-1.30112889349355,-0.529859710457898,-0.24269640211843
SIU Edwardsville,255,0.318711123072895,100.252602572631,107.099039412553,-0.794186917329886,-0.265540820580149,48.5,49,40.3,34.6,30.6,29.4,18.5,19.2,32.3,33.6,48.5,48.1,73.6,72.6,37.5,36.2,48,46.7,10.6,8.2,-0.71624139385283,0.570691507774279,1.87163030458827,-0.521355029718888,0.542443770853608,-0.311212852268047,-0.101608467011609,0.394928513386643,-0.716914115651431,0.200338854371165,-0.509479068728527,0.717116496877885,0.548803481962123,-0.379575947134077,0.025429825561166,0.291630279228923,-0.549930947248932,0.762861441560307,0.727788743830802,-0.430941688376956
Southeastern Louisiana,256,0.317592561532868,104.33779372644,111.513204270281,-0.174245332947708,-0.991864925856538,50.9,54.5,31.7,33.2,27.5,29.4,16.7,19.8,36.2,38.3,49.1,52.4,74.7,69.4,34.1,41.7,50.6,55.2,4.6,7.3,0.152461797466376,-1.46319923708711,0.00555912038346582,-0.258869765103138,-0.223443274744339,-0.311212852268047,0.80167006829975,0.65092681759977,0.920342399153745,-1.82093920265217,-0.326701040118622,-0.741316258792071,0.847314897773972,0.865244550299421,-0.648078558721897,-1.03647157405699,-0.0420788650439011,-0.77607872054125,-1.70636955479249,-0.995677547152532
Bellarmine,257,0.317567556991159,103.045973016379,110.133648734051,-0.370283498012864,-0.764867413795543,51.7,54.7,25.4,31.8,20.6,28.1,18.2,17.7,32.6,36.3,53.9,55,77.1,73.1,43.2,52,56.2,59,4.9,6.9,0.442029527906113,-1.53715890053661,-1.36144651455727,0.00361549951261321,-1.928159602043,0.134361616740726,0.0489379555402842,-0.245067247146175,-0.590971306820262,-0.960820880514579,1.13552318876062,-1.62315932035995,1.49861253227254,-0.574079149858062,1.1545468227416,-3.52364413566516,1.05175638893617,-1.46407549889253,-1.58466163986132,-1.2466712621639
Fairfield,258,0.31686498073682,99.6001291617757,106.480824758406,-0.893201965797249,-0.163817341730986,46.2,49,37.8,27.6,28.6,29.5,18,17.9,28.8,28.8,47.9,51.6,72,73.2,36.7,31.1,41.3,43.2,8.9,9.7,-1.54874861886707,0.570691507774279,1.32916775104036,0.791071293359866,0.0483230962742861,-0.345487811422568,0.149302237241546,-0.159734479075133,-2.18624688534838,2.26462282750138,-0.692257097338432,-0.469979932155801,0.114605058963075,-0.612979790402862,-0.133042735446613,1.52314290682132,-1.85862669754651,1.3965426847786,0.0381105592208696,0.510284742915671
Dartmouth,259,0.316542166729687,100.995478626322,107.986576071109,-0.681452961834174,-0.411579604858343,50,51.3,29.1,31.7,23.5,26.2,20.2,16.5,32.6,34,50.8,51.6,69.6,72.9,41.6,35,49.2,44.6,10.2,9.4,-0.173301899278326,-0.279844621895029,-0.55860193530636,0.0223644469851671,-1.21168462390298,0.785585840676624,-0.954704861472338,-0.757063855572429,-0.590971306820262,0.0283151899436474,0.191170040942774,-0.469979932155801,-0.536692575535501,-0.496277868768472,0.837601700726036,0.581397956309487,-0.315537678538918,1.14307018749128,0.565511523922582,0.322039456657147
UT Rio Grande Valley,260,0.311828025378551,103.444435509628,110.815677729971,-0.309815466020859,-0.877091156270155,51,52.1,46.4,38.6,29.2,29.4,22.1,16.9,33.5,34.7,51.4,52.1,69.9,74,34.1,35.5,55.1,61.4,7.6,10.1,0.188657763771344,-0.575683275693047,3.19523893524517,-1.27131292862104,0.196559298648083,-0.311212852268047,-1.90816553763433,-0.586398319430343,-0.213142880326761,-0.27272622280451,0.373948069552679,-0.639565136303471,-0.455280371223176,-0.924184914761237,-0.648078558721897,0.460661424192586,0.836895892618653,-1.8985997799565,-0.489290405480844,0.761278457927039
Mount St. Mary's,261,0.310033298469016,98.9851788409608,106.115931002803,-0.986522758349829,-0.103776283206563,48.6,49.3,26.5,29.9,27.8,29.7,20.7,18.3,36.5,33.8,45.5,48.5,74.9,72.3,33.6,36.3,53.1,47.9,6.9,8.7,-0.680045427547862,0.459752012600023,-1.12276299099618,0.359845501491133,-0.149325173557441,-0.41403772973161,-1.20561556572549,0.0109310570669525,1.04628520798491,0.114327022157408,-1.42336921177805,0.58144833355975,0.901589700648854,-0.262874025499687,-0.747123909351759,0.267482972805544,0.446240444768629,0.545599301028324,-0.773275540320227,-0.117199544612747
Lafayette,262,0.304349916576613,95.9980871619064,103.152915171939,-1.43982403079606,0.383770034531192,49.1,50.4,24.9,29.3,23.6,25.9,18.3,18.5,33.3,34,48.3,50,62.7,70.2,48.6,41.5,69.4,54.6,9.7,8.9,-0.499065596023028,0.0529738636277456,-1.46993902526685,0.472339186326455,-1.18697859017402,0.888410718140187,-0.00124418531034752,0.0962638251379946,-0.297104752880873,0.0283151899436474,-0.570405078265163,0.0726927211167417,-2.4091732747189,0.554039425941047,2.22423660954411,-0.988176961210231,3.63008234474632,-0.667447650275257,0.362664999037308,0.00829731289293751
